date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,fiscal_year,quarter,month,year,ev_market_share
2021-08-01,34,0,80,63613,2022,Q2,8,2021,0.0012576045776806627
2021-09-01,2,0,766,51764,2022,Q2,9,2021,0.014797929062669036
2021-09-01,4,0,38,24438,2022,Q2,9,2021,0.0015549553973320238
2021-09-01,5,0,475,48021,2022,Q2,9,2021,0.009891505799546032
2021-09-01,6,0,25,1162,2022,Q2,9,2021,0.021514629948364887
2021-09-01,7,0,244,24790,2022,Q2,9,2021,0.009842678499394917
2021-09-01,9,0,809,17347,2022,Q2,9,2021,0.04663630598950827
2021-09-01,10,0,87,3081,2022,Q2,9,2021,0.028237585199610515
2021-09-01,11,0,959,71820,2022,Q2,9,2021,0.013352826510721248
2021-09-01,12,0,691,32590,2022,Q2,9,2021,0.021202822951825715
2021-09-01,13,0,33,4975,2022,Q2,9,2021,0.0066331658291457285
2021-09-01,14,0,157,7354,2022,Q2,9,2021,0.021348925754691325
2021-09-01,15,0,149,24528,2022,Q2,9,2021,0.0060746901500326154
2021-09-01,16,0,3539,80292,2022,Q2,9,2021,0.044076620335774426
2021-09-01,17,0,789,48245,2022,Q2,9,2021,0.016354026323971396
2021-09-01,19,0,590,65166,2022,Q2,9,2021,0.009053801061903446
2021-09-01,20,0,2166,92351,2022,Q2,9,2021,0.02345399616679841
2021-09-01,25,0,490,28355,2022,Q2,9,2021,0.017280902839005467
2021-09-01,26,0,48,3211,2022,Q2,9,2021,0.01494861413889754
2021-09-01,27,0,487,24819,2022,Q2,9,2021,0.019622063741488376
2021-09-01,28,0,1625,48502,2022,Q2,9,2021,0.033503773040287
2021-09-01,30,0,2880,108477,2022,Q2,9,2021,0.02654940678669211
2021-09-01,32,0,730,132962,2022,Q2,9,2021,0.005490290458928115
2021-09-01,33,0,169,9926,2022,Q2,9,2021,0.01702599234334072
2021-09-01,34,0,84,65430,2022,Q2,9,2021,0.0012838147638697846
2021-10-01,2,0,993,88110,2022,Q3,10,2021,0.011270003404834866
2021-10-01,4,0,28,32155,2022,Q3,10,2021,0.0008707821489659462
2021-10-01,5,0,470,50679,2022,Q3,10,2021,0.009274058288442945
2021-10-01,6,0,18,1792,2022,Q3,10,2021,0.010044642857142858
2021-10-01,7,0,301,33464,2022,Q3,10,2021,0.008994740616782213
2021-10-01,9,0,995,26087,2022,Q3,10,2021,0.03814160309732817
2021-10-01,10,0,163,3914,2022,Q3,10,2021,0.04164537557485948
2021-10-01,11,0,1460,84700,2022,Q3,10,2021,0.017237308146399056
2021-10-01,12,0,505,26891,2022,Q3,10,2021,0.018779517310624372
2021-10-01,13,0,29,4651,2022,Q3,10,2021,0.006235218232638142
2021-10-01,14,0,199,8601,2022,Q3,10,2021,0.023136844552958957
2021-10-01,15,0,253,28877,2022,Q3,10,2021,0.008761297918758874
2021-10-01,16,0,3709,76401,2022,Q3,10,2021,0.04854648499365192
2021-10-01,17,0,833,42377,2022,Q3,10,2021,0.019656889350355145
2021-10-01,18,0,6,18,2022,Q3,10,2021,0.3333333333333333
2021-10-01,19,0,545,52075,2022,Q3,10,2021,0.010465674507921267
2021-10-01,20,0,3554,131332,2022,Q3,10,2021,0.027061188438461305
2021-10-01,21,0,6,2098,2022,Q3,10,2021,0.002859866539561487
2021-10-01,25,0,948,52708,2022,Q3,10,2021,0.017985884495712225
2021-10-01,26,0,31,2839,2022,Q3,10,2021,0.010919337794998239
2021-10-01,27,0,416,29940,2022,Q3,10,2021,0.01389445557782231
2021-10-01,28,0,1602,65626,2022,Q3,10,2021,0.02441105659342334
2021-10-01,30,0,2530,85674,2022,Q3,10,2021,0.029530546023297615
2021-10-01,32,0,1022,129924,2022,Q3,10,2021,0.007866137126320002
2021-10-01,33,0,129,12826,2022,Q3,10,2021,0.010057695306408857
2021-10-01,34,0,67,53475,2022,Q3,10,2021,0.0012529219261337074
2021-11-01,2,0,1114,64835,2022,Q3,11,2021,0.017182077581553174
2021-11-01,4,0,120,29586,2022,Q3,11,2021,0.004055972419387548
2021-11-01,5,0,604,107209,2022,Q3,11,2021,0.00563385536662034
2021-11-01,6,0,79,2083,2022,Q3,11,2021,0.037926068170907344
2021-11-01,7,0,509,63099,2022,Q3,11,2021,0.008066688854023044
2021-11-01,9,0,1269,37710,2022,Q3,11,2021,0.033651551312649165
2021-11-01,10,0,178,4104,2022,Q3,11,2021,0.04337231968810916
2021-11-01,11,0,1569,110759,2022,Q3,11,2021,0.014165891710831626
2021-11-01,12,0,871,43957,2022,Q3,11,2021,0.01981481902768615
2021-11-01,13,0,61,7398,2022,Q3,11,2021,0.008245471749121384
2021-11-01,14,0,64,8083,2022,Q3,11,2021,0.007917852282568354
2021-11-01,15,0,370,51355,2022,Q3,11,2021,0.007204751241359167
2021-11-01,16,0,3430,74444,2022,Q3,11,2021,0.04607490193971307
2021-11-01,17,0,948,43718,2022,Q3,11,2021,0.021684432041721945
2021-11-01,19,0,940,99568,2022,Q3,11,2021,0.009440784187690824
2021-11-01,20,0,3684,168326,2022,Q3,11,2021,0.02188610196879864
2021-11-01,21,0,3,2490,2022,Q3,11,2021,0.0012048192771084338
2021-11-01,25,0,843,41128,2022,Q3,11,2021,0.02049698502236919
2021-11-01,26,0,47,2889,2022,Q3,11,2021,0.016268605053651783
2021-11-01,27,0,803,46549,2022,Q3,11,2021,0.017250639111473932
2021-11-01,28,0,2265,141368,2022,Q3,11,2021,0.016022013468394544
2021-11-01,30,0,2844,111203,2022,Q3,11,2021,0.025574849599381312
2021-11-01,32,0,1347,225370,2022,Q3,11,2021,0.005976838088476727
2021-11-01,33,0,262,20977,2022,Q3,11,2021,0.012489869857462936
2021-11-01,34,0,309,79819,2022,Q3,11,2021,0.003871258722860472
2021-12-01,2,0,985,42446,2022,Q3,12,2021,0.02320595580266692
2021-12-01,4,0,93,28392,2022,Q3,12,2021,0.003275570583262891
2021-12-01,5,0,467,63454,2022,Q3,12,2021,0.007359662117439405
2021-12-01,6,0,30,1252,2022,Q3,12,2021,0.023961661341853034
2021-12-01,7,0,500,24772,2022,Q3,12,2021,0.02018407879864363
2021-12-01,8,0,4,1100,2022,Q3,12,2021,0.0036363636363636364
2021-12-01,9,0,1258,18687,2022,Q3,12,2021,0.06731952694386471
2021-12-01,10,0,153,3468,2022,Q3,12,2021,0.04411764705882353
2021-12-01,11,0,2111,92992,2022,Q3,12,2021,0.022700877494838265
2021-12-01,12,0,670,40694,2022,Q3,12,2021,0.016464343637882736
2021-12-01,13,0,73,6044,2022,Q3,12,2021,0.012078093977498346
2021-12-01,14,0,110,4076,2022,Q3,12,2021,0.026987242394504417
2021-12-01,15,0,293,26077,2022,Q3,12,2021,0.011235955056179775
2021-12-01,16,0,4381,83147,2022,Q3,12,2021,0.052689814425054424
2021-12-01,17,0,1107,43996,2022,Q3,12,2021,0.02516137830711883
2021-12-01,19,0,901,110877,2022,Q3,12,2021,0.008126121738503026
2021-12-01,20,0,4775,134502,2022,Q3,12,2021,0.03550133083522922
2021-12-01,21,0,4,3649,2022,Q3,12,2021,0.0010961907371882709
2021-12-01,25,0,939,26693,2022,Q3,12,2021,0.03517776196006444
2021-12-01,26,0,81,2589,2022,Q3,12,2021,0.031286210892236384
2021-12-01,27,0,450,35287,2022,Q3,12,2021,0.012752571768640008
2021-12-01,28,0,2119,61061,2022,Q3,12,2021,0.03470300191611667
2021-12-01,30,0,3236,83485,2022,Q3,12,2021,0.03876145415344074
2021-12-01,32,0,1371,268713,2022,Q3,12,2021,0.005102097777182347
2021-12-01,33,0,229,12632,2022,Q3,12,2021,0.01812856238125396
2021-12-01,34,0,285,73989,2022,Q3,12,2021,0.003851923934638933
2022-01-01,2,0,1671,59712,2022,Q4,1,2022,0.027984324758842445
2022-01-01,4,0,92,26097,2022,Q4,1,2022,0.003525309422538989
2022-01-01,5,0,409,51380,2022,Q4,1,2022,0.007960295834955236
2022-01-01,6,0,19,1291,2022,Q4,1,2022,0.01471727343144849
2022-01-01,7,0,595,31989,2022,Q4,1,2022,0.018600143799431056
2022-01-01,8,0,6,758,2022,Q4,1,2022,0.0079155672823219
2022-01-01,9,0,1762,24615,2022,Q4,1,2022,0.07158236847450741
2022-01-01,10,0,194,3015,2022,Q4,1,2022,0.06434494195688226
2022-01-01,11,0,2191,58107,2022,Q4,1,2022,0.03770630044572943
2022-01-01,12,0,597,28339,2022,Q4,1,2022,0.02106637496030206
2022-01-01,13,0,22,3490,2022,Q4,1,2022,0.006303724928366762
2022-01-01,14,0,76,3561,2022,Q4,1,2022,0.02134231957315361
2022-01-01,15,0,240,24613,2022,Q4,1,2022,0.00975094462276033
2022-01-01,16,0,4386,74134,2022,Q4,1,2022,0.05916313702214908
2022-01-01,17,0,1399,45699,2022,Q4,1,2022,0.030613361342698965
2022-01-01,18,0,6,20,2022,Q4,1,2022,0.3
2022-01-01,19,0,862,75043,2022,Q4,1,2022,0.011486747598043788
2022-01-01,20,0,5138,136937,2022,Q4,1,2022,0.037520903773268
2022-01-01,21,0,5,3660,2022,Q4,1,2022,0.001366120218579235
2022-01-01,25,0,1333,45749,2022,Q4,1,2022,0.029137248901615335
2022-01-01,26,0,94,4044,2022,Q4,1,2022,0.02324431256181998
2022-01-01,27,0,552,28295,2022,Q4,1,2022,0.019508747128467927
2022-01-01,28,0,2359,50153,2022,Q4,1,2022,0.04703606962694156
2022-01-01,30,0,4233,124399,2022,Q4,1,2022,0.034027604723510636
2022-01-01,31,0,5,3043,2022,Q4,1,2022,0.001643115346697338
2022-01-01,32,0,1322,168934,2022,Q4,1,2022,0.007825541335669551
2022-01-01,33,0,184,10413,2022,Q4,1,2022,0.01767021991741093
2022-01-01,34,0,370,61071,2022,Q4,1,2022,0.00605852204810794
2022-02-01,2,0,2284,52013,2022,Q4,2,2022,0.043912098898352334
2022-02-01,4,0,108,25414,2022,Q4,2,2022,0.004249626190288817
2022-02-01,5,0,495,59758,2022,Q4,2,2022,0.0082834097526691
2022-02-01,6,0,22,1184,2022,Q4,2,2022,0.018581081081081082
2022-02-01,7,0,635,28508,2022,Q4,2,2022,0.02227444927739582
2022-02-01,8,0,4,817,2022,Q4,2,2022,0.004895960832313341
2022-02-01,9,0,2384,25413,2022,Q4,2,2022,0.09381025459410539
2022-02-01,10,0,267,3248,2022,Q4,2,2022,0.08220443349753695
2022-02-01,11,0,2613,68658,2022,Q4,2,2022,0.038058201520580266
2022-02-01,12,0,677,25667,2022,Q4,2,2022,0.02637628082752172
2022-02-01,13,0,57,4041,2022,Q4,2,2022,0.014105419450631032
2022-02-01,14,0,101,4836,2022,Q4,2,2022,0.020885028949545078
2022-02-01,15,0,338,27174,2022,Q4,2,2022,0.012438360197247368
2022-02-01,16,0,5593,75612,2022,Q4,2,2022,0.07396974025286991
2022-02-01,17,0,1737,41273,2022,Q4,2,2022,0.04208562498485693
2022-02-01,19,0,974,69322,2022,Q4,2,2022,0.014050373618764605
2022-02-01,20,0,6871,116043,2022,Q4,2,2022,0.05921080978602759
2022-02-01,21,0,3,4773,2022,Q4,2,2022,0.0006285355122564425
2022-02-01,25,0,1266,41856,2022,Q4,2,2022,0.030246559633027522
2022-02-01,26,0,117,3410,2022,Q4,2,2022,0.0343108504398827
2022-02-01,27,0,296,24506,2022,Q4,2,2022,0.012078674610299519
2022-02-01,28,0,2563,56168,2022,Q4,2,2022,0.04563096425010682
2022-02-01,30,0,4506,108851,2022,Q4,2,2022,0.04139603678422798
2022-02-01,31,0,3,2705,2022,Q4,2,2022,0.0011090573012939
2022-02-01,32,0,1202,163699,2022,Q4,2,2022,0.00734274491597383
2022-02-01,33,0,223,9283,2022,Q4,2,2022,0.024022406549606808
2022-02-01,34,0,383,56937,2022,Q4,2,2022,0.006726733055833641
2022-03-01,2,0,3169,51588,2022,Q4,3,2022,0.061429014499496004
2022-03-01,4,0,179,29698,2022,Q4,3,2022,0.00602734190854603
2022-03-01,5,0,1328,85165,2022,Q4,3,2022,0.015593260142077145
2022-03-01,6,0,55,1883,2022,Q4,3,2022,0.029208709506107277
2022-03-01,7,0,959,31244,2022,Q4,3,2022,0.03069389322749968
2022-03-01,8,0,5,757,2022,Q4,3,2022,0.0066050198150594455
2022-03-01,9,0,3491,28871,2022,Q4,3,2022,0.12091718333275606
2022-03-01,10,0,235,4381,2022,Q4,3,2022,0.05364072129650765
2022-03-01,11,0,4507,79333,2022,Q4,3,2022,0.05681116307211375
2022-03-01,12,0,1025,30295,2022,Q4,3,2022,0.03383396600099026
2022-03-01,13,0,61,3565,2022,Q4,3,2022,0.017110799438990184
2022-03-01,14,0,227,5680,2022,Q4,3,2022,0.03996478873239437
2022-03-01,15,0,607,38435,2022,Q4,3,2022,0.01579289709899831
2022-03-01,16,0,7288,91537,2022,Q4,3,2022,0.07961807793569814
2022-03-01,17,0,2880,50610,2022,Q4,3,2022,0.05690574985180794
2022-03-01,19,0,1580,76256,2022,Q4,3,2022,0.020719681074276124
2022-03-01,20,0,9687,130070,2022,Q4,3,2022,0.07447528254017068
2022-03-01,21,0,2,3508,2022,Q4,3,2022,0.0005701254275940707
2022-03-01,25,0,2363,47801,2022,Q4,3,2022,0.04943411225706575
2022-03-01,26,0,181,3913,2022,Q4,3,2022,0.04625606951188346
2022-03-01,27,0,716,31497,2022,Q4,3,2022,0.02273232371336953
2022-03-01,28,0,3080,60106,2022,Q4,3,2022,0.051242804378930557
2022-03-01,30,0,7708,124272,2022,Q4,3,2022,0.06202523496845629
2022-03-01,31,0,18,3504,2022,Q4,3,2022,0.005136986301369863
2022-03-01,32,0,1986,180927,2022,Q4,3,2022,0.0109768027989189
2022-03-01,33,0,435,11692,2022,Q4,3,2022,0.03720492644543277
2022-03-01,34,0,626,73783,2022,Q4,3,2022,0.008484339210929347
2022-04-01,2,0,2745,56529,2023,Q1,4,2022,0.0485591466327018
2022-04-01,4,0,168,26813,2023,Q1,4,2022,0.006265617424383694
2022-04-01,5,0,475,82418,2023,Q1,4,2022,0.005763304132592395
2022-04-01,6,0,63,1881,2023,Q1,4,2022,0.03349282296650718
2022-04-01,7,0,1397,30843,2023,Q1,4,2022,0.045293907855915444
2022-04-01,8,0,4,804,2023,Q1,4,2022,0.004975124378109453
2022-04-01,9,0,2832,32226,2023,Q1,4,2022,0.08787935207596351
2022-04-01,10,0,377,3817,2023,Q1,4,2022,0.09876866649200944
2022-04-01,11,0,6695,88648,2023,Q1,4,2022,0.07552341846403754
2022-04-01,12,0,1215,30558,2023,Q1,4,2022,0.03976045552719419
2022-04-01,13,0,97,4637,2023,Q1,4,2022,0.020918697433685574
2022-04-01,14,0,125,8306,2023,Q1,4,2022,0.01504936190705514
2022-04-01,15,0,450,35590,2023,Q1,4,2022,0.012644001123911211
2022-04-01,16,0,8814,100400,2023,Q1,4,2022,0.08778884462151394
2022-04-01,17,0,2908,41859,2023,Q1,4,2022,0.06947132038510237
2022-04-01,19,0,1337,75144,2023,Q1,4,2022,0.017792505056957307
2022-04-01,20,0,7375,135969,2023,Q1,4,2022,0.05424030477535321
2022-04-01,22,0,5,1472,2023,Q1,4,2022,0.0033967391304347825
2022-04-01,24,0,2,444,2023,Q1,4,2022,0.0045045045045045045
2022-04-01,25,0,2261,44330,2023,Q1,4,2022,0.05100383487480262
2022-04-01,26,0,82,3044,2023,Q1,4,2022,0.026938239159001315
2022-04-01,27,0,817,29934,2023,Q1,4,2022,0.027293378766619896
2022-04-01,28,0,3771,70039,2023,Q1,4,2022,0.05384143120261568
2022-04-01,30,0,5425,106643,2023,Q1,4,2022,0.0508706619281153
2022-04-01,31,0,20,2797,2023,Q1,4,2022,0.007150518412584912
2022-04-01,32,0,2397,225079,2023,Q1,4,2022,0.010649594142501077
2022-04-01,33,0,602,12989,2023,Q1,4,2022,0.04634690892293479
2022-04-01,34,0,815,68909,2023,Q1,4,2022,0.011827192384158818
2022-05-01,2,0,1615,48041,2023,Q1,5,2022,0.033617118711100936
2022-05-01,4,0,112,28739,2023,Q1,5,2022,0.003897143254810536
2022-05-01,5,0,458,113034,2023,Q1,5,2022,0.004051878195941045
2022-05-01,6,0,44,1797,2023,Q1,5,2022,0.02448525319977741
2022-05-01,7,0,834,28821,2023,Q1,5,2022,0.02893723326740918
2022-05-01,8,0,6,790,2023,Q1,5,2022,0.007594936708860759
2022-05-01,9,0,1760,28897,2023,Q1,5,2022,0.06090597639893414
2022-05-01,10,0,453,3338,2023,Q1,5,2022,0.13571000599161173
2022-05-01,11,0,4408,68621,2023,Q1,5,2022,0.06423689541102579
2022-05-01,12,0,1178,32009,2023,Q1,5,2022,0.03680214939548252
2022-05-01,13,0,73,5131,2023,Q1,5,2022,0.014227246150847788
2022-05-01,14,0,124,9505,2023,Q1,5,2022,0.01304576538663861
2022-05-01,15,0,431,39317,2023,Q1,5,2022,0.010962179210010936
2022-05-01,16,0,5947,84301,2023,Q1,5,2022,0.07054483339462166
2022-05-01,17,0,2373,40514,2023,Q1,5,2022,0.05857234536209705
2022-05-01,19,0,1310,94602,2023,Q1,5,2022,0.013847487368131751
2022-05-01,20,0,8914,123203,2023,Q1,5,2022,0.07235213428244443
2022-05-01,21,0,2,2443,2023,Q1,5,2022,0.0008186655751125665
2022-05-01,25,0,1714,38324,2023,Q1,5,2022,0.044723932783634276
2022-05-01,26,0,65,3122,2023,Q1,5,2022,0.020819987187700194
2022-05-01,27,0,493,30377,2023,Q1,5,2022,0.016229384073476644
2022-05-01,28,0,3701,73803,2023,Q1,5,2022,0.050147012994051735
2022-05-01,30,0,3628,102565,2023,Q1,5,2022,0.03537269048895822
2022-05-01,31,0,14,2768,2023,Q1,5,2022,0.0050578034682080926
2022-05-01,32,0,1695,273962,2023,Q1,5,2022,0.0061869894364911925
2022-05-01,33,0,377,12930,2023,Q1,5,2022,0.029156999226604793
2022-05-01,34,0,683,68721,2023,Q1,5,2022,0.009938737794851646
2022-06-01,2,0,1733,37538,2023,Q1,6,2022,0.04616655122808887
2022-06-01,4,0,101,21695,2023,Q1,6,2022,0.004655450564646232
2022-06-01,5,0,716,79768,2023,Q1,6,2022,0.008976030488416407
2022-06-01,6,0,63,1808,2023,Q1,6,2022,0.03484513274336283
2022-06-01,7,0,1038,28027,2023,Q1,6,2022,0.03703571555999572
2022-06-01,9,0,2755,27696,2023,Q1,6,2022,0.09947284806470248
2022-06-01,10,0,365,3042,2023,Q1,6,2022,0.11998685075608152
2022-06-01,11,0,5322,83549,2023,Q1,6,2022,0.063699146608577
2022-06-01,12,0,966,30435,2023,Q1,6,2022,0.03173977328733366
2022-06-01,13,0,104,5610,2023,Q1,6,2022,0.018538324420677363
2022-06-01,14,0,159,8064,2023,Q1,6,2022,0.019717261904761904
2022-06-01,15,0,461,32650,2023,Q1,6,2022,0.014119448698315468
2022-06-01,16,0,6800,91707,2023,Q1,6,2022,0.07414919253710185
2022-06-01,17,0,2568,44015,2023,Q1,6,2022,0.05834374645007384
2022-06-01,18,0,14,590,2023,Q1,6,2022,0.023728813559322035
2022-06-01,19,0,1434,83413,2023,Q1,6,2022,0.017191564863990025
2022-06-01,20,0,7880,115725,2023,Q1,6,2022,0.06809246057463815
2022-06-01,21,0,13,3391,2023,Q1,6,2022,0.0038336773813034504
2022-06-01,22,0,2,1291,2023,Q1,6,2022,0.001549186676994578
2022-06-01,23,0,2,1750,2023,Q1,6,2022,0.001142857142857143
2022-06-01,25,0,1693,39143,2023,Q1,6,2022,0.043251666964719104
2022-06-01,26,0,85,3331,2023,Q1,6,2022,0.025517862503752625
2022-06-01,27,0,514,28256,2023,Q1,6,2022,0.018190826727066817
2022-06-01,28,0,3427,58281,2023,Q1,6,2022,0.058801324616942055
2022-06-01,30,0,3749,110740,2023,Q1,6,2022,0.033854072602492326
2022-06-01,31,0,21,2761,2023,Q1,6,2022,0.007605939876856212
2022-06-01,32,0,1361,198411,2023,Q1,6,2022,0.00685949871730902
2022-06-01,33,0,374,13121,2023,Q1,6,2022,0.028503925005716028
2022-06-01,34,0,660,67878,2023,Q1,6,2022,0.009723327145761513
2022-07-01,2,0,1921,42632,2023,Q2,7,2022,0.04506004878964159
2022-07-01,4,0,120,26803,2023,Q2,7,2022,0.00447711077118233
2022-07-01,5,0,638,62773,2023,Q2,7,2022,0.010163605371736256
2022-07-01,6,0,58,2086,2023,Q2,7,2022,0.027804410354745925
2022-07-01,7,0,1309,26466,2023,Q2,7,2022,0.04945968412302577
2022-07-01,8,0,9,735,2023,Q2,7,2022,0.012244897959183673
2022-07-01,9,0,2658,30654,2023,Q2,7,2022,0.08670972793110197
2022-07-01,10,0,579,2801,2023,Q2,7,2022,0.2067118886112103
2022-07-01,11,0,5592,83341,2023,Q2,7,2022,0.06709782699991601
2022-07-01,12,0,710,30657,2023,Q2,7,2022,0.023159474182079132
2022-07-01,13,0,92,5377,2023,Q2,7,2022,0.01710991259066394
2022-07-01,14,0,316,8717,2023,Q2,7,2022,0.036251003785706094
2022-07-01,15,0,589,32122,2023,Q2,7,2022,0.018336342693481104
2022-07-01,16,0,5689,77333,2023,Q2,7,2022,0.07356497226281147
2022-07-01,17,0,1964,37691,2023,Q2,7,2022,0.052107930275132
2022-07-01,19,0,1722,81579,2023,Q2,7,2022,0.021108373478468723
2022-07-01,20,0,8446,111895,2023,Q2,7,2022,0.07548147817150007
2022-07-01,21,0,21,4103,2023,Q2,7,2022,0.00511820619059225
2022-07-01,22,0,3,1363,2023,Q2,7,2022,0.0022010271460014674
2022-07-01,25,0,1816,32549,2023,Q2,7,2022,0.05579280469446066
2022-07-01,26,0,71,3298,2023,Q2,7,2022,0.02152819890842935
2022-07-01,27,0,603,27082,2023,Q2,7,2022,0.022265711542722104
2022-07-01,28,0,4574,63752,2023,Q2,7,2022,0.0717467687288242
2022-07-01,30,0,4180,103800,2023,Q2,7,2022,0.040269749518304435
2022-07-01,31,0,2,2632,2023,Q2,7,2022,0.0007598784194528875
2022-07-01,32,0,1828,153826,2023,Q2,7,2022,0.011883556745933718
2022-07-01,33,0,404,12603,2023,Q2,7,2022,0.032055859715940646
2022-07-01,34,0,689,62610,2023,Q2,7,2022,0.011004631847947612
2022-08-01,2,0,1898,54365,2023,Q2,8,2022,0.034912167754989426
2022-08-01,4,0,202,27466,2023,Q2,8,2022,0.007354547440471856
2022-08-01,5,0,849,64565,2023,Q2,8,2022,0.013149539224037792
2022-08-01,6,0,59,1896,2023,Q2,8,2022,0.031118143459915613
2022-08-01,7,0,1360,23146,2023,Q2,8,2022,0.05875745269160978
2022-08-01,8,0,6,742,2023,Q2,8,2022,0.008086253369272238
2022-08-01,9,0,3259,31869,2023,Q2,8,2022,0.10226238664532931
2022-08-01,10,0,303,4503,2023,Q2,8,2022,0.06728847435043304
2022-08-01,11,0,5059,74982,2023,Q2,8,2022,0.06746952601957804
2022-08-01,12,0,915,33336,2023,Q2,8,2022,0.027447804175665946
2022-08-01,13,0,59,5281,2023,Q2,8,2022,0.01117212649119485
2022-08-01,14,0,182,9131,2023,Q2,8,2022,0.01993209944146315
2022-08-01,15,0,561,25332,2023,Q2,8,2022,0.022145902415916626
2022-08-01,16,0,7476,88611,2023,Q2,8,2022,0.08436875782916342
2022-08-01,17,0,3069,50954,2023,Q2,8,2022,0.060230796404600224
2022-08-01,19,0,1931,98165,2023,Q2,8,2022,0.019670962155554424
2022-08-01,20,0,9723,118886,2023,Q2,8,2022,0.08178423027101593
2022-08-01,21,0,8,3647,2023,Q2,8,2022,0.0021935837674801205
2022-08-01,22,0,2,1734,2023,Q2,8,2022,0.0011534025374855825
2022-08-01,23,0,6,2062,2023,Q2,8,2022,0.002909796314258002
2022-08-01,25,0,2007,30540,2023,Q2,8,2022,0.06571709233791749
2022-08-01,26,0,91,3810,2023,Q2,8,2022,0.023884514435695538
2022-08-01,27,0,645,32591,2023,Q2,8,2022,0.01979073977478445
2022-08-01,28,0,4159,60191,2023,Q2,8,2022,0.06909670881028725
2022-08-01,30,0,5306,120312,2023,Q2,8,2022,0.04410200146286322
2022-08-01,31,0,14,2643,2023,Q2,8,2022,0.0052970109723798715
2022-08-01,32,0,1920,131703,2023,Q2,8,2022,0.014578255620600897
2022-08-01,33,0,494,12711,2023,Q2,8,2022,0.03886397608370702
2022-08-01,34,0,663,62200,2023,Q2,8,2022,0.010659163987138265
2022-09-01,2,0,2239,52804,2023,Q2,9,2022,0.042402090750700706
2022-09-01,4,0,200,31729,2023,Q2,9,2022,0.006303381764316556
2022-09-01,5,0,951,54364,2023,Q2,9,2022,0.017493194025458025
2022-09-01,6,0,70,1929,2023,Q2,9,2022,0.036288232244686365
2022-09-01,7,0,1190,23465,2023,Q2,9,2022,0.050713829107180905
2022-09-01,8,0,8,629,2023,Q2,9,2022,0.012718600953895072
2022-09-01,9,0,2301,25409,2023,Q2,9,2022,0.09055846353654216
2022-09-01,10,0,400,4078,2023,Q2,9,2022,0.0980872976949485
2022-09-01,11,0,5333,77920,2023,Q2,9,2022,0.06844199178644764
2022-09-01,12,0,848,25832,2023,Q2,9,2022,0.032827500774233506
2022-09-01,13,0,67,4101,2023,Q2,9,2022,0.01633747866374055
2022-09-01,14,0,220,8320,2023,Q2,9,2022,0.026442307692307692
2022-09-01,15,0,498,23758,2023,Q2,9,2022,0.020961360383870697
2022-09-01,16,0,7616,87981,2023,Q2,9,2022,0.0865641445312056
2022-09-01,17,0,3100,53877,2023,Q2,9,2022,0.05753846724947566
2022-09-01,19,0,1898,53245,2023,Q2,9,2022,0.03564653958118133
2022-09-01,20,0,10730,122642,2023,Q2,9,2022,0.08749041926909215
2022-09-01,23,0,4,1568,2023,Q2,9,2022,0.002551020408163265
2022-09-01,25,0,2197,36139,2023,Q2,9,2022,0.06079304906057168
2022-09-01,26,0,114,3772,2023,Q2,9,2022,0.030222693531283137
2022-09-01,27,0,590,27407,2023,Q2,9,2022,0.0215273470281315
2022-09-01,28,0,4677,53951,2023,Q2,9,2022,0.08668977405423439
2022-09-01,30,0,5112,121791,2023,Q2,9,2022,0.04197354484321501
2022-09-01,31,0,17,3842,2023,Q2,9,2022,0.004424778761061947
2022-09-01,32,0,1787,97293,2023,Q2,9,2022,0.01836720010689361
2022-09-01,33,0,386,9325,2023,Q2,9,2022,0.0413941018766756
2022-09-01,34,0,727,64255,2023,Q2,9,2022,0.011314294607423546
2022-10-01,2,0,2568,74374,2023,Q3,10,2022,0.03452819533708016
2022-10-01,4,0,194,38033,2023,Q3,10,2022,0.005100833486708911
2022-10-01,5,0,1377,88895,2023,Q3,10,2022,0.015490185049777828
2022-10-01,6,0,118,3103,2023,Q3,10,2022,0.03802771511440541
2022-10-01,7,0,2471,57951,2023,Q3,10,2022,0.04263947127745854
2022-10-01,8,0,5,619,2023,Q3,10,2022,0.008077544426494346
2022-10-01,9,0,3699,50702,2023,Q3,10,2022,0.07295570194469646
2022-10-01,10,0,704,6241,2023,Q3,10,2022,0.11280243550713026
2022-10-01,11,0,6635,115540,2023,Q3,10,2022,0.05742599965379955
2022-10-01,12,0,1313,38921,2023,Q3,10,2022,0.033735001670049586
2022-10-01,13,0,79,5548,2023,Q3,10,2022,0.014239365537130497
2022-10-01,14,0,258,9184,2023,Q3,10,2022,0.02809233449477352
2022-10-01,15,0,949,50073,2023,Q3,10,2022,0.01895232959878577
2022-10-01,16,0,9706,117015,2023,Q3,10,2022,0.08294663077383241
2022-10-01,17,0,3629,44021,2023,Q3,10,2022,0.08243792735285432
2022-10-01,19,0,3616,137210,2023,Q3,10,2022,0.026353764302893375
2022-10-01,20,0,15999,189870,2023,Q3,10,2022,0.08426291673250119
2022-10-01,21,0,4,2532,2023,Q3,10,2022,0.001579778830963665
2022-10-01,22,0,5,1558,2023,Q3,10,2022,0.003209242618741977
2022-10-01,23,0,3,1638,2023,Q3,10,2022,0.0018315018315018315
